ticket_id,text,category,priority
TCK-11379,Customer reports: How can I transfer primary account ownership from t.tanaka@globexglobal.com to finance@company.com? Minor inconvenience for internal staff.,Account & Access,Low
TCK-11427,"Report from customer success: Please grant Administrator privileges and workspace owner role to new hire j.smith@starkindustries.com. Only affects a single user, but workaround is cumbersome.",Account & Access,Medium
TCK-11471,"Critical alert logged: How can I transfer primary account ownership from k.chen@acmecorp.com to finance@company.com? Affects more than 2,000 active concurrent users.",Account & Access,Low
TCK-11419,Critical alert logged: Immediate offboarding request: Please revoke all API tokens and deactivate account for former staff a.patel@piedpiper.com. Halts all production CI/CD deployments across engineering.,Account & Access,High
TCK-10226,Customer reports: Crash report: Worker thread terminated unexpectedly with HTTP 500 Internal Server Error while clicking the bulk submit button. This is blocking the entire finance department from closing month-end accounts.,Bug / System Error,Critical
TCK-10762,Escalation notice: Cannot download tax / VAT invoice receipt for invoice #30056. Need it immediately for external audit. This is blocking the entire finance department from closing month-end accounts.,Billing & Payment,Critical
TCK-11144,Please grant Administrator privileges and workspace owner role to new hire e.dubois@cyberdynesystems.com. This is blocking the entire finance department from closing month-end accounts.,Account & Access,Medium
TCK-11879,"Please introduce keyboard navigation shortcuts (e.g., 'j/k' to traverse items, 'e' to archive) for power users. Visual bug only; functional workflows remain operational.",Feature Request,Low
TCK-10808,"Our corporate account was billed twice for invoice #26538. Total overcharge is $3,767. High severity as our SLA requires a resolution within 2 hours.",Billing & Payment,High
TCK-11455,Two-Factor Authentication (2FA) SMS verification code is not being delivered to phone ending in 9938. Visual bug only; functional workflows remain operational.,Account & Access,Critical
TCK-10306,Issue logged via web portal: Crash report: Worker thread terminated unexpectedly with SSL handshake failed: certificate expired while processing payroll deductions for all employees. Halts all production CI/CD deployments across engineering.,Bug / System Error,Critical
TCK-11918,"Automated monitoring alert: Can we add granular tag-based filtering and custom multi-select fields to the main ticket view? Only affects a single user, but workaround is cumbersome.",Feature Request,Low
TCK-10224,"Application crashes consistently when clicking the bulk submit button. Error message: 'HTTP 403 Forbidden - Access Denied'. Environment: on dedicated AWS EC2 c5.4xlarge instance. Affects more than 2,000 active concurrent users.",Bug / System Error,Critical
TCK-12307,Dual external monitors are not recognized when connecting Lenovo ThinkPad to the USB-C docking station. Visual bug only; functional workflows remain operational.,Technical / IT Support,Low
TCK-10035,"Internal incident report: Data corruption risk: After filtering transaction logs by timestamp, previously saved records disappear from Ingestion Pipeline. Only affects a single user, but workaround is cumbersome.",Bug / System Error,High
TCK-12331,"Local Docker desktop engine fails to start, reporting 'Hardware-assisted virtualization is disabled in UEFI'. Visual bug only; functional workflows remain operational.",Technical / IT Support,Medium
TCK-11723,"We would love the ability to export all chart visualizations directly to high-res SVG or vector PDF. Only affects a single user, but workaround is cumbersome.",Feature Request,Medium
TCK-11287,"Critical alert logged: Please grant Administrator privileges and workspace owner role to new hire d.rossi@acmecorp.com. Affects more than 2,000 active concurrent users.",Account & Access,Medium
TCK-12116,Requesting standard workstation hardware provisioning for incoming senior software engineer starting next week. Minor inconvenience for internal staff.,Technical / IT Support,Low
TCK-10934,"Our corporate account was billed twice for invoice #57277. Total overcharge is $3,505. Affects more than 2,000 active concurrent users.",Billing & Payment,Low
TCK-11682,"Requesting Webhook support for ticket status updates so our engineering team can trigger custom Slack alerts. Only affects a single user, but workaround is cumbersome.",Feature Request,Medium
TCK-10128,Intermittent failure: executing SQL query against reporting replica fails with HTTP 401 Unauthorized for about 15% of requests. This is blocking the entire finance department from closing month-end accounts.,Bug / System Error,Medium
TCK-11031,Please grant Administrator privileges and workspace owner role to new hire j.smith@acmecorp.com. Causes immediate revenue loss and prevents checkout completion.,Account & Access,Medium
TCK-11296,Please grant Administrator privileges and workspace owner role to new hire t.tanaka@umbrellacorp.com. High severity as our SLA requires a resolution within 2 hours.,Account & Access,Critical
TCK-10333,"Escalation notice: The export feature is generating corrupted, 0-byte files when importing customer leads from Salesforce. Low impact, customer is just inquiring for future planning.",Bug / System Error,Medium
TCK-11836,Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. No immediate workaround available; critical customer escalation.,Feature Request,Medium
TCK-10749,Please remove expired corporate credit card ending in 5933 and assign the new Amex as default. Minor inconvenience for internal staff.,Billing & Payment,Low
TCK-10965,Report from customer success: Need clarification on line-item usage charges for data egress on current monthly billing statement. Causes immediate revenue loss and prevents checkout completion.,Billing & Payment,Low
TCK-10784,Payment gateway webhook failed after customer checkout; customer was charged but order shows unpaid. High severity as our SLA requires a resolution within 2 hours.,Billing & Payment,Critical
TCK-12483,Inquiry received: Requesting standard workstation hardware provisioning for incoming senior software engineer starting next week. High severity as our SLA requires a resolution within 2 hours.,Technical / IT Support,Low
TCK-11143,"Please grant Administrator privileges and workspace owner role to new hire l.muller@umbrellacorp.com. Low impact, customer is just inquiring for future planning.",Account & Access,High
TCK-11482,"Ticket opened by employee: Two-Factor Authentication (2FA) SMS verification code is not being delivered to phone ending in 7876. Only affects a single user, but workaround is cumbersome.",Account & Access,Critical
TCK-10136,"Issue logged via web portal: Data corruption risk: After filtering transaction logs by timestamp, previously saved records disappear from Notification Queue. No immediate workaround available; critical customer escalation.",Bug / System Error,Critical
TCK-10575,"Automated monitoring alert: Subscription auto-renewed without prior 30-day notice; requesting full refund for unused seat licenses. Affects more than 2,000 active concurrent users.",Billing & Payment,Medium
TCK-11603,Kindly increase maximum file upload limit from 10MB to 100MB to support uploading short debugging screen recordings. High severity as our SLA requires a resolution within 2 hours.,Feature Request,Low
TCK-10977,"Helpdesk dispatch: Requesting official formal price quote for expanding from 50 to 150 user licenses for Massive Dynamic. Affects more than 2,000 active concurrent users.",Billing & Payment,Low
TCK-11333,"Support inquiry from tier-1: Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. Affects more than 2,000 active concurrent users.",Account & Access,High
TCK-12210,Issue logged via web portal: Assistance needed to configure corporate AWS CLI credentials and kubectl context on developer workstation. Visual bug only; functional workflows remain operational.,Technical / IT Support,Low
TCK-10435,Report from customer success: Encountered a fatal crash during importing customer leads from Salesforce. The screen went completely blank and logged HTTP 403 Forbidden - Access Denied. High severity as our SLA requires a resolution within 2 hours.,Bug / System Error,High
TCK-10790,"User stated: Disputed transaction: We were charged the Enterprise annual tier rate of $1,834 instead of monthly tier. No immediate workaround available; critical customer escalation.",Billing & Payment,High
TCK-11358,Direct message from enterprise admin: Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. Minor inconvenience for internal staff.,Account & Access,High
TCK-12333,Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. Visual bug only; functional workflows remain operational.,Technical / IT Support,Low
TCK-12337,"Local Docker desktop engine fails to start, reporting 'Hardware-assisted virtualization is disabled in UEFI'. High severity as our SLA requires a resolution within 2 hours.",Technical / IT Support,Medium
TCK-11985,Requesting Webhook support for ticket status updates so our engineering team can trigger custom Slack alerts. No immediate workaround available; critical customer escalation.,Feature Request,Medium
TCK-11425,Account locked after multiple failed attempts. Please unlock username 'e.dubois' immediately. Visual bug only; functional workflows remain operational.,Account & Access,Medium
TCK-10439,"Report from customer success: Unhandled exception thrown during generating the annual revenue reconciliation report. Stack trace indicates HTTP 504 Gateway Timeout. using Chrome 122 on Windows 11. Low impact, customer is just inquiring for future planning.",Bug / System Error,High
TCK-11016,"Account locked after multiple failed attempts. Please unlock username 'k.chen' immediately. Affects more than 2,000 active concurrent users.",Account & Access,Medium
TCK-10165,Unhandled exception thrown during generating the annual revenue reconciliation report. Stack trace indicates Database connection pool exhausted. on mobile client iOS 17.4. Visual bug only; functional workflows remain operational.,Bug / System Error,High
TCK-11277,"User session randomly terminates every 3 minutes, forcing re-authentication on on production cluster us-east-1. This is blocking the entire finance department from closing month-end accounts.",Account & Access,High
TCK-12476,Office Wi-Fi in the 4th floor engineering wing is suffering severe packet loss and DNS resolution timeouts. Halts all production CI/CD deployments across engineering.,Technical / IT Support,High
TCK-12043,Assistance needed to configure corporate AWS CLI credentials and kubectl context on developer workstation. High severity as our SLA requires a resolution within 2 hours.,Technical / IT Support,Low
TCK-10126,Encountered a fatal crash during rendering the executive KPI dashboard. The screen went completely blank and logged HTTP 403 Forbidden - Access Denied. Causes immediate revenue loss and prevents checkout completion.,Bug / System Error,High
TCK-12276,Requesting standard workstation hardware provisioning for incoming senior software engineer starting next week. Minor inconvenience for internal staff.,Technical / IT Support,Low
TCK-12206,"Local Docker desktop engine fails to start, reporting 'Hardware-assisted virtualization is disabled in UEFI'. This is blocking the entire finance department from closing month-end accounts.",Technical / IT Support,Medium
TCK-10465,Urgent assistance requested: Infinite loop / UI freeze occurs whenever a user attempts importing customer leads from Salesforce on using Chrome 122 on Windows 11. Halts all production CI/CD deployments across engineering.,Bug / System Error,High
TCK-11150,Account locked after multiple failed attempts. Please unlock username 'j.smith' immediately. High severity as our SLA requires a resolution within 2 hours.,Account & Access,Medium
TCK-12350,Client wrote: Physical Ethernet port at desk #38 has no link light and does not assign a DHCP IP address. Causes immediate revenue loss and prevents checkout completion.,Technical / IT Support,Low
TCK-11869,"Direct message from enterprise admin: Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. Affects more than 2,000 active concurrent users.",Feature Request,Low
TCK-10347,Application crashes consistently when importing customer leads from Salesforce. Error message: 'HTTP 403 Forbidden - Access Denied'. Environment: connecting through corporate Zscaler VPN. Halts all production CI/CD deployments across engineering.,Bug / System Error,Critical
TCK-12089,Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. High severity as our SLA requires a resolution within 2 hours.,Technical / IT Support,Low
TCK-11679,Direct message from enterprise admin: Can you support bulk employee CSV upload? Manually creating individual user accounts is too slow. Causes immediate revenue loss and prevents checkout completion.,Feature Request,Medium
TCK-12054,Issue logged via web portal: Internal code repository server (git.internal.corp) is completely unreachable; SSH connection timed out on port 22. No immediate workaround available; critical customer escalation.,Technical / IT Support,Critical
TCK-11400,How can I transfer primary account ownership from j.smith@cyberdynesystems.com to finance@company.com? Visual bug only; functional workflows remain operational.,Account & Access,Low
TCK-11307,"Internal incident report: User session randomly terminates every 3 minutes, forcing re-authentication on on Firefox ESR 115. No immediate workaround available; critical customer escalation.",Account & Access,High
TCK-12447,Floor 3 network printer is displaying 'Paper Jam Error 52' even though the internal tray is completely clear. No immediate workaround available; critical customer escalation.,Technical / IT Support,Low
TCK-10479,Helpdesk dispatch: UI regression: Form fields overlap and become unclickable in Ingestion Pipeline when filtering transaction logs by timestamp. Minor inconvenience for internal staff.,Bug / System Error,Low
TCK-12407,"Automated monitoring alert: Outlook desktop app crashes repeatedly during startup with error 'MAPI32.DLL missing or corrupt'. Only affects a single user, but workaround is cumbersome.",Technical / IT Support,Medium
TCK-11127,"Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. Low impact, customer is just inquiring for future planning.",Account & Access,High
TCK-10160,Infinite loop / UI freeze occurs whenever a user attempts filtering transaction logs by timestamp on using Chrome 122 on Windows 11. Minor inconvenience for internal staff.,Bug / System Error,High
TCK-10921,"Please update our billing address to 430 Market St, New York and re-send the invoice #92406. Affects more than 2,000 active concurrent users.",Billing & Payment,Low
TCK-11952,Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. Visual bug only; functional workflows remain operational.,Feature Request,Low
TCK-12076,Client wrote: Requesting standard workstation hardware provisioning for incoming senior software engineer starting next week. This is blocking the entire finance department from closing month-end accounts.,Technical / IT Support,Low
TCK-11138,Escalation notice: Immediate offboarding request: Please revoke all API tokens and deactivate account for former staff j.smith@acmecorp.com. Causes immediate revenue loss and prevents checkout completion.,Account & Access,High
TCK-10171,"User stated: The export feature is generating corrupted, 0-byte files when uploading a 25MB CSV data file. High severity as our SLA requires a resolution within 2 hours.",Bug / System Error,Medium
TCK-10659,Our corporate account was billed twice for invoice #53412. Total overcharge is $308. Visual bug only; functional workflows remain operational.,Billing & Payment,High
TCK-11870,Urgent assistance requested: Can you support bulk employee CSV upload? Manually creating individual user accounts is too slow. This is blocking the entire finance department from closing month-end accounts.,Feature Request,Medium
TCK-10915,Report from customer success: Our corporate account was billed twice for invoice #13732. Total overcharge is $261. No immediate workaround available; critical customer escalation.,Billing & Payment,High
TCK-12426,Customer reports: Floor 3 network printer is displaying 'Paper Jam Error 52' even though the internal tray is completely clear. No immediate workaround available; critical customer escalation.,Technical / IT Support,Medium
TCK-12184,Report from customer success: Physical Ethernet port at desk #38 has no link light and does not assign a DHCP IP address. This is blocking the entire finance department from closing month-end accounts.,Technical / IT Support,Low
TCK-10345,"Ticket opened by employee: Crash report: Worker thread terminated unexpectedly with Deadlock detected in transaction #TX-9482 while filtering transaction logs by timestamp. Low impact, customer is just inquiring for future planning.",Bug / System Error,Critical
TCK-12200,"User stated: Assistance needed to configure corporate AWS CLI credentials and kubectl context on developer workstation. Low impact, customer is just inquiring for future planning.",Technical / IT Support,Low
TCK-12415,Urgent assistance requested: Outlook desktop app crashes repeatedly during startup with error 'MAPI32.DLL missing or corrupt'. No immediate workaround available; critical customer escalation.,Technical / IT Support,Medium
TCK-10528,Direct message from enterprise admin: Need clarification on line-item usage charges for data egress on current monthly billing statement. No immediate workaround available; critical customer escalation.,Billing & Payment,Low
TCK-10314,"Bug discovered in Batch Processing Worker: rendering the executive KPI dashboard yields incorrect calculation results. Low impact, customer is just inquiring for future planning.",Bug / System Error,Critical
TCK-11904,"Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. Only affects a single user, but workaround is cumbersome.",Feature Request,Low
TCK-11968,"User stated: Would appreciate an automated weekly email digest summarizing team performance and open ticket counts. Only affects a single user, but workaround is cumbersome.",Feature Request,Low
TCK-12049,"Local Docker desktop engine fails to start, reporting 'Hardware-assisted virtualization is disabled in UEFI'. Affects more than 2,000 active concurrent users.",Technical / IT Support,Medium
TCK-10892,"Issue logged via web portal: Requesting official formal price quote for expanding from 50 to 150 user licenses for Massive Dynamic. Only affects a single user, but workaround is cumbersome.",Billing & Payment,Low
TCK-10261,Automated monitoring alert: Infinite loop / UI freeze occurs whenever a user attempts uploading a 25MB CSV data file on within the European data region eu-west-1. Causes immediate revenue loss and prevents checkout completion.,Bug / System Error,High
TCK-11520,Customer reports: Can you support bulk employee CSV upload? Manually creating individual user accounts is too slow. High severity as our SLA requires a resolution within 2 hours.,Feature Request,High
TCK-11794,"Inquiry received: Feature Request: Please add native Dark Mode support across the entire web application dashboard. Low impact, customer is just inquiring for future planning.",Feature Request,Low
TCK-11951,"Inquiry received: Kindly increase maximum file upload limit from 10MB to 100MB to support uploading short debugging screen recordings. Only affects a single user, but workaround is cumbersome.",Feature Request,Low
TCK-11735,"Please introduce keyboard navigation shortcuts (e.g., 'j/k' to traverse items, 'e' to archive) for power users. This is blocking the entire finance department from closing month-end accounts.",Feature Request,High
TCK-12012,Issue logged via web portal: Dual external monitors are not recognized when connecting Lenovo ThinkPad to the USB-C docking station. No immediate workaround available; critical customer escalation.,Technical / IT Support,Low
TCK-11860,Would appreciate an automated weekly email digest summarizing team performance and open ticket counts. Halts all production CI/CD deployments across engineering.,Feature Request,Low
TCK-12269,Internal incident report: Requesting standard workstation hardware provisioning for incoming senior software engineer starting next week. Visual bug only; functional workflows remain operational.,Technical / IT Support,Low
TCK-12035,Internal code repository server (git.internal.corp) is completely unreachable; SSH connection timed out on port 22. No immediate workaround available; critical customer escalation.,Technical / IT Support,Critical
TCK-12271,"Helpdesk dispatch: Physical Ethernet port at desk #38 has no link light and does not assign a DHCP IP address. Low impact, customer is just inquiring for future planning.",Technical / IT Support,Low
TCK-12291,"Local Docker desktop engine fails to start, reporting 'Hardware-assisted virtualization is disabled in UEFI'. Low impact, customer is just inquiring for future planning.",Technical / IT Support,Medium
TCK-12142,Internal code repository server (git.internal.corp) is completely unreachable; SSH connection timed out on port 22. Halts all production CI/CD deployments across engineering.,Technical / IT Support,Critical
TCK-10315,Typo and visual bug: Text label displays 'Unkown Error' instead of valid status on Notification Queue.,Bug / System Error,Low
TCK-11548,"Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. Low impact, customer is just inquiring for future planning.",Feature Request,Medium
TCK-12004,"Corporate VPN gateway is rejecting connections with 'TLS Handshake Failed'. Remote engineers cannot access servers. Affects more than 2,000 active concurrent users.",Technical / IT Support,Critical
TCK-10349,Issue logged via web portal: Crash report: Worker thread terminated unexpectedly with HTTP 403 Forbidden - Access Denied while importing customer leads from Salesforce. Minor inconvenience for internal staff.,Bug / System Error,Critical
TCK-10535,Our corporate account was billed twice for invoice #61546. Total overcharge is $353. This is blocking the entire finance department from closing month-end accounts.,Billing & Payment,Medium
TCK-11902,Internal incident report: Feature Request: Please add native Dark Mode support across the entire web application dashboard. Halts all production CI/CD deployments across engineering.,Feature Request,Low
TCK-12489,Helpdesk dispatch: Requesting standard workstation hardware provisioning for incoming senior software engineer starting next week. No immediate workaround available; critical customer escalation.,Technical / IT Support,Low
TCK-11464,"Helpdesk dispatch: User session randomly terminates every 3 minutes, forcing re-authentication on connecting through corporate Zscaler VPN. Visual bug only; functional workflows remain operational.",Account & Access,Medium
TCK-10951,Cannot download tax / VAT invoice receipt for invoice #78664. Need it immediately for external audit. Causes immediate revenue loss and prevents checkout completion.,Billing & Payment,Critical
TCK-10524,"Helpdesk dispatch: Our corporate account was billed twice for invoice #41801. Total overcharge is $1,699. Low impact, customer is just inquiring for future planning.",Billing & Payment,High
TCK-10602,Issue logged via web portal: Subscription auto-renewed without prior 30-day notice; requesting full refund for unused seat licenses. Causes immediate revenue loss and prevents checkout completion.,Billing & Payment,Medium
TCK-11935,Can we add granular tag-based filtering and custom multi-select fields to the main ticket view? This is blocking the entire finance department from closing month-end accounts.,Feature Request,Low
TCK-10194,Encountered a fatal crash during saving nested profile permissions. The screen went completely blank and logged java.lang.NullPointerException. This is blocking the entire finance department from closing month-end accounts.,Bug / System Error,High
TCK-10546,Please remove expired corporate credit card ending in 2463 and assign the new Amex as default. Minor inconvenience for internal staff.,Billing & Payment,Low
TCK-11243,Immediate offboarding request: Please revoke all API tokens and deactivate account for former staff e.dubois@acmecorp.com. Causes immediate revenue loss and prevents checkout completion.,Account & Access,High
TCK-12340,Helpdesk dispatch: Floor 3 network printer is displaying 'Paper Jam Error 52' even though the internal tray is completely clear. Causes immediate revenue loss and prevents checkout completion.,Technical / IT Support,High
TCK-11865,"Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. Only affects a single user, but workaround is cumbersome.",Feature Request,Medium
TCK-11368,Company-wide SSO login outage: Okta SAML returns 'Invalid assertion signature'. All employees locked out! Minor inconvenience for internal staff.,Account & Access,Critical
TCK-11501,Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. Minor inconvenience for internal staff.,Feature Request,Medium
TCK-11378,"Customer reports: Company-wide SSO login outage: Okta SAML returns 'Invalid assertion signature'. All employees locked out! Low impact, customer is just inquiring for future planning.",Account & Access,Critical
TCK-10961,"Payment gateway webhook failed after customer checkout; customer was charged but order shows unpaid. Affects more than 2,000 active concurrent users.",Billing & Payment,Critical
TCK-10500,Encountered a fatal crash during executing SQL query against reporting replica. The screen went completely blank and logged java.lang.NullPointerException. Minor inconvenience for internal staff.,Bug / System Error,High
TCK-10817,"Our corporate account was billed twice for invoice #90386. Total overcharge is $2,750. Causes immediate revenue loss and prevents checkout completion.",Billing & Payment,Critical
TCK-10453,Urgent assistance requested: Bug discovered in Checkout Service: clicking the bulk submit button yields incorrect calculation results. Halts all production CI/CD deployments across engineering.,Bug / System Error,Critical
TCK-11198,Internal incident report: Received '403 Forbidden: Insufficient Permissions' when trying to access workspace 'Massive Dynamic' despite being admin. No immediate workaround available; critical customer escalation.,Account & Access,Medium
TCK-10050,"Escalation notice: Data corruption risk: After processing payroll deductions for all employees, previously saved records disappear from Notification Queue. This is blocking the entire finance department from closing month-end accounts.",Bug / System Error,Low
TCK-10269,"Helpdesk dispatch: Encountered a fatal crash during invoking the batch synchronization API. The screen went completely blank and logged Database connection pool exhausted. Affects more than 2,000 active concurrent users.",Bug / System Error,High
TCK-10008,Report from customer success: Unhandled exception thrown during uploading a 25MB CSV data file. Stack trace indicates ERR_CONNECTION_REFUSED on port 8080. on employee MacBook Pro (macOS Sonoma). Visual bug only; functional workflows remain operational.,Bug / System Error,High
TCK-11619,"Ticket opened by employee: Feature enhancement: Support multi-currency checkout (EUR, GBP, JPY, CAD) on the customer-facing billing page. Visual bug only; functional workflows remain operational.",Feature Request,Critical
TCK-11206,Please grant Administrator privileges and workspace owner role to new hire e.dubois@cyberdynesystems.com. This is blocking the entire finance department from closing month-end accounts.,Account & Access,Medium
TCK-10086,"Ticket opened by employee: Crash report: Worker thread terminated unexpectedly with HTTP 401 Unauthorized while generating the annual revenue reconciliation report. Only affects a single user, but workaround is cumbersome.",Bug / System Error,Critical
TCK-10185,Search index seems desynchronized in Analytics Dashboard; new entries do not appear after executing SQL query against reporting replica. Minor inconvenience for internal staff.,Bug / System Error,Medium
TCK-10272,Issue logged via web portal: Typo and visual bug: Text label displays 'Unkown Error' instead of valid status on Reporting Engine.,Bug / System Error,Low
TCK-11480,Internal incident report: Company-wide SSO login outage: Okta SAML returns 'Invalid assertion signature'. All employees locked out! Visual bug only; functional workflows remain operational.,Account & Access,Medium
TCK-11685,Issue logged via web portal: Requesting comprehensive audit log viewer in the admin console to track configuration modifications. Minor inconvenience for internal staff.,Feature Request,Medium
TCK-10178,Infinite loop / UI freeze occurs whenever a user attempts executing SQL query against reporting replica on on corporate Lenovo ThinkPad T14. Visual bug only; functional workflows remain operational.,Bug / System Error,High
TCK-10428,"The export feature is generating corrupted, 0-byte files when invoking the batch synchronization API. This is blocking the entire finance department from closing month-end accounts.",Bug / System Error,Medium
TCK-10532,Cannot download tax / VAT invoice receipt for invoice #75325. Need it immediately for external audit. High severity as our SLA requires a resolution within 2 hours.,Billing & Payment,Medium
TCK-11252,Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. This is blocking the entire finance department from closing month-end accounts.,Account & Access,High
TCK-11257,User stated: Locked out of account. Password reset email never arrives for user e.dubois@cyberdynesystems.com. Visual bug only; functional workflows remain operational.,Account & Access,High
TCK-10840,Subscription auto-renewed without prior 30-day notice; requesting full refund for unused seat licenses. Halts all production CI/CD deployments across engineering.,Billing & Payment,Low
TCK-10873,Internal incident report: Invoice #92611 has the incorrect legal entity tax ID. Please regenerate with GST/VAT #VAT-92611. No immediate workaround available; critical customer escalation.,Billing & Payment,Medium
TCK-11048,Received '403 Forbidden: Insufficient Permissions' when trying to access workspace 'Pied Piper' despite being admin. Minor inconvenience for internal staff.,Account & Access,Medium
TCK-12030,"Internal code repository server (git.internal.corp) is completely unreachable; SSH connection timed out on port 22. Low impact, customer is just inquiring for future planning.",Technical / IT Support,Critical
TCK-11276,Please grant Administrator privileges and workspace owner role to new hire j.smith@piedpiper.com. Visual bug only; functional workflows remain operational.,Account & Access,Medium
TCK-10769,Payment gateway webhook failed after customer checkout; customer was charged but order shows unpaid. Causes immediate revenue loss and prevents checkout completion.,Billing & Payment,Critical
TCK-11148,"User session randomly terminates every 3 minutes, forcing re-authentication on on mobile client iOS 17.4. Halts all production CI/CD deployments across engineering.",Account & Access,Low
TCK-10085,Intermittent failure: filtering transaction logs by timestamp fails with java.lang.NullPointerException for about 15% of requests. No immediate workaround available; critical customer escalation.,Bug / System Error,Medium
TCK-10526,Invoice #82516 has the incorrect legal entity tax ID. Please regenerate with GST/VAT #VAT-82516. No immediate workaround available; critical customer escalation.,Billing & Payment,Medium
TCK-10859,Direct message from enterprise admin: Cannot download tax / VAT invoice receipt for invoice #65372. Need it immediately for external audit. Visual bug only; functional workflows remain operational.,Billing & Payment,Medium
TCK-10045,"Bug discovered in Ingestion Pipeline: invoking the batch synchronization API yields incorrect calculation results. Only affects a single user, but workaround is cumbersome.",Bug / System Error,Low
TCK-11959,"Please introduce keyboard navigation shortcuts (e.g., 'j/k' to traverse items, 'e' to archive) for power users. Low impact, customer is just inquiring for future planning.",Feature Request,Low
TCK-12351,Helpdesk dispatch: Floor 3 network printer is displaying 'Paper Jam Error 52' even though the internal tray is completely clear. Causes immediate revenue loss and prevents checkout completion.,Technical / IT Support,Low
TCK-12327,Floor 3 network printer is displaying 'Paper Jam Error 52' even though the internal tray is completely clear. Causes immediate revenue loss and prevents checkout completion.,Technical / IT Support,Critical
TCK-11154,Locked out of account. Password reset email never arrives for user j.smith@cyberdynesystems.com. Causes immediate revenue loss and prevents checkout completion.,Account & Access,High
TCK-10264,"Direct message from enterprise admin: The export feature is generating corrupted, 0-byte files when uploading a 25MB CSV data file. Minor inconvenience for internal staff.",Bug / System Error,Medium
TCK-10753,"Automated monitoring alert: Account marked past due and suspended, but wire transfer of $2,423 was completed 3 business days ago. Halts all production CI/CD deployments across engineering.",Billing & Payment,Medium
TCK-10785,"Our corporate account was billed twice for invoice #46433. Total overcharge is $3,197. Only affects a single user, but workaround is cumbersome.",Billing & Payment,Medium
TCK-11826,Automated monitoring alert: Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. This is blocking the entire finance department from closing month-end accounts.,Feature Request,Medium
TCK-12183,"Internal incident report: Assistance needed to configure corporate AWS CLI credentials and kubectl context on developer workstation. Low impact, customer is just inquiring for future planning.",Technical / IT Support,Low
TCK-11928,"Can you support bulk employee CSV upload? Manually creating individual user accounts is too slow. Affects more than 2,000 active concurrent users.",Feature Request,Medium
TCK-12254,Automated monitoring alert: Floor 3 network printer is displaying 'Paper Jam Error 52' even though the internal tray is completely clear. Minor inconvenience for internal staff.,Technical / IT Support,Low
TCK-11740,Helpdesk dispatch: Feature Request: Please add native Dark Mode support across the entire web application dashboard. No immediate workaround available; critical customer escalation.,Feature Request,Low
TCK-10257,Internal incident report: Unhandled exception thrown during clicking the bulk submit button. Stack trace indicates ERR_CONNECTION_REFUSED on port 8080. on mobile client iOS 17.4. Visual bug only; functional workflows remain operational.,Bug / System Error,High
TCK-11732,"Escalation notice: Feature enhancement: Support multi-currency checkout (EUR, GBP, JPY, CAD) on the customer-facing billing page. High severity as our SLA requires a resolution within 2 hours.",Feature Request,Medium
TCK-11073,Escalation notice: Two-Factor Authentication (2FA) SMS verification code is not being delivered to phone ending in 1981. Halts all production CI/CD deployments across engineering.,Account & Access,Critical
TCK-12121,Corporate VPN gateway is rejecting connections with 'TLS Handshake Failed'. Remote engineers cannot access servers. Visual bug only; functional workflows remain operational.,Technical / IT Support,Critical
TCK-10552,Customer reports: Credit card payment failed with code ERR_CARD_PROCESSOR_TIMEOUT for company Acme Corp. This is blocking the entire finance department from closing month-end accounts.,Billing & Payment,High
TCK-10187,Bug discovered in Ingestion Pipeline: saving nested profile permissions yields incorrect calculation results. No immediate workaround available; critical customer escalation.,Bug / System Error,Critical
TCK-11834,"Feature enhancement: Support multi-currency checkout (EUR, GBP, JPY, CAD) on the customer-facing billing page. No immediate workaround available; critical customer escalation.",Feature Request,Low
TCK-10358,"Crash report: Worker thread terminated unexpectedly with Deadlock detected in transaction #TX-9482 while saving nested profile permissions. Low impact, customer is just inquiring for future planning.",Bug / System Error,Critical
TCK-12229,Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. Halts all production CI/CD deployments across engineering.,Technical / IT Support,High
TCK-10098,User stated: Application crashes consistently when invoking the batch synchronization API. Error message: 'HTTP 401 Unauthorized'. Environment: on mobile client iOS 17.4. Visual bug only; functional workflows remain operational.,Bug / System Error,Critical
TCK-11036,"User session randomly terminates every 3 minutes, forcing re-authentication on on corporate Lenovo ThinkPad T14. Minor inconvenience for internal staff.",Account & Access,Medium
TCK-10311,Intermittent failure: processing payroll deductions for all employees fails with HTTP 401 Unauthorized for about 15% of requests. Visual bug only; functional workflows remain operational.,Bug / System Error,Medium
