ticket_id,text,category,priority
TCK-10375,"Application crashes consistently when filtering transaction logs by timestamp. Error message: 'HTTP 504 Gateway Timeout'. Environment: via Android app v4.2.1. Low impact, customer is just inquiring for future planning.",Bug / System Error,Critical
TCK-11449,"Automated monitoring alert: How can I transfer primary account ownership from e.dubois@globexglobal.com to finance@company.com? Affects more than 2,000 active concurrent users.",Account & Access,Low
TCK-10732,Credit card payment failed with code ERR_CARD_PROCESSOR_TIMEOUT for company Hooli Tech. This is blocking the entire finance department from closing month-end accounts.,Billing & Payment,High
TCK-10518,"Issue logged via web portal: Please update our billing address to 402 Market St, New York and re-send the invoice #76932. Causes immediate revenue loss and prevents checkout completion.",Billing & Payment,Low
TCK-11980,Requesting Webhook support for ticket status updates so our engineering team can trigger custom Slack alerts. This is blocking the entire finance department from closing month-end accounts.,Feature Request,Medium
TCK-10597,"Issue logged via web portal: Please update our billing address to 110 Market St, Berlin and re-send the invoice #73538. Minor inconvenience for internal staff.",Billing & Payment,Low
TCK-10687,"Please update our billing address to 694 Market St, Sydney and re-send the invoice #57409. Affects more than 2,000 active concurrent users.",Billing & Payment,Low
TCK-10524,"Helpdesk dispatch: Our corporate account was billed twice for invoice #41801. Total overcharge is $1,699. Low impact, customer is just inquiring for future planning.",Billing & Payment,High
TCK-10422,Report from customer success: Application crashes consistently when rendering the executive KPI dashboard. Error message: 'HTTP 504 Gateway Timeout'. Environment: via Android app v4.2.1. Causes immediate revenue loss and prevents checkout completion.,Bug / System Error,Low
TCK-12174,Escalation notice: Office Wi-Fi in the 4th floor engineering wing is suffering severe packet loss and DNS resolution timeouts. This is blocking the entire finance department from closing month-end accounts.,Technical / IT Support,High
TCK-11070,"Escalation notice: Please grant Administrator privileges and workspace owner role to new hire k.chen@acmecorp.com. Only affects a single user, but workaround is cumbersome.",Account & Access,Medium
TCK-10783,"Critical alert logged: Please update our billing address to 475 Market St, Berlin and re-send the invoice #80964. No immediate workaround available; critical customer escalation.",Billing & Payment,Low
TCK-12386,Helpdesk dispatch: Corporate VPN gateway is rejecting connections with 'TLS Handshake Failed'. Remote engineers cannot access servers. No immediate workaround available; critical customer escalation.,Technical / IT Support,Critical
TCK-10378,Report from customer success: Typo and visual bug: Text label displays 'Unkown Error' instead of valid status on Analytics Dashboard.,Bug / System Error,Low
TCK-10492,"Data corruption risk: After saving nested profile permissions, previously saved records disappear from Reporting Engine. No immediate workaround available; critical customer escalation.",Bug / System Error,Critical
TCK-11838,Urgent assistance requested: Requesting comprehensive audit log viewer in the admin console to track configuration modifications. Causes immediate revenue loss and prevents checkout completion.,Feature Request,Critical
TCK-10781,Urgent assistance requested: Invoice #26608 has the incorrect legal entity tax ID. Please regenerate with GST/VAT #VAT-26608. This is blocking the entire finance department from closing month-end accounts.,Billing & Payment,Medium
TCK-11142,Inquiry received: Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. Visual bug only; functional workflows remain operational.,Account & Access,High
TCK-10648,Credit card payment failed with code ERR_CARD_PROCESSOR_TIMEOUT for company Globex Global. No immediate workaround available; critical customer escalation.,Billing & Payment,High
TCK-12097,"Direct message from enterprise admin: Local Docker desktop engine fails to start, reporting 'Hardware-assisted virtualization is disabled in UEFI'. Affects more than 2,000 active concurrent users.",Technical / IT Support,Medium
TCK-11919,"User stated: Feature Request: Please add native Dark Mode support across the entire web application dashboard. Affects more than 2,000 active concurrent users.",Feature Request,High
TCK-10031,Issue logged via web portal: Unhandled exception thrown during saving nested profile permissions. Stack trace indicates OutOfMemoryError: Java heap space. via Android app v4.2.1. Halts all production CI/CD deployments across engineering.,Bug / System Error,High
TCK-11514,Client wrote: Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. Visual bug only; functional workflows remain operational.,Feature Request,Medium
TCK-11636,Inquiry received: Feature Request: Please add native Dark Mode support across the entire web application dashboard. Minor inconvenience for internal staff.,Feature Request,Low
TCK-11106,Helpdesk dispatch: Account locked after multiple failed attempts. Please unlock username 'm.garcia' immediately. This is blocking the entire finance department from closing month-end accounts.,Account & Access,Medium
TCK-10176,"Crash report: Worker thread terminated unexpectedly with HTTP 502 Bad Gateway while processing payroll deductions for all employees. Affects more than 2,000 active concurrent users.",Bug / System Error,Critical
TCK-11617,Can you support bulk employee CSV upload? Manually creating individual user accounts is too slow. High severity as our SLA requires a resolution within 2 hours.,Feature Request,Medium
TCK-10728,Inquiry received: Please remove expired corporate credit card ending in 1490 and assign the new Amex as default. High severity as our SLA requires a resolution within 2 hours.,Billing & Payment,Low
TCK-10059,Direct message from enterprise admin: Unhandled exception thrown during importing customer leads from Salesforce. Stack trace indicates HTTP 502 Bad Gateway. using Chrome 122 on Windows 11. Causes immediate revenue loss and prevents checkout completion.,Bug / System Error,High
TCK-10676,Escalation notice: Payment gateway webhook failed after customer checkout; customer was charged but order shows unpaid. No immediate workaround available; critical customer escalation.,Billing & Payment,Critical
TCK-10500,Encountered a fatal crash during executing SQL query against reporting replica. The screen went completely blank and logged java.lang.NullPointerException. Minor inconvenience for internal staff.,Bug / System Error,High
TCK-12033,Floor 3 network printer is displaying 'Paper Jam Error 52' even though the internal tray is completely clear. No immediate workaround available; critical customer escalation.,Technical / IT Support,Low
TCK-10156,Inquiry received: Intermittent failure: uploading a 25MB CSV data file fails with HTTP 500 Internal Server Error for about 15% of requests. Visual bug only; functional workflows remain operational.,Bug / System Error,Medium
TCK-11020,Two-Factor Authentication (2FA) SMS verification code is not being delivered to phone ending in 5873. Visual bug only; functional workflows remain operational.,Account & Access,Critical
TCK-11564,"Can we add granular tag-based filtering and custom multi-select fields to the main ticket view? Low impact, customer is just inquiring for future planning.",Feature Request,Low
TCK-11809,Can we add granular tag-based filtering and custom multi-select fields to the main ticket view? Causes immediate revenue loss and prevents checkout completion.,Feature Request,Low
TCK-12017,Internal incident report: Corporate VPN gateway is rejecting connections with 'TLS Handshake Failed'. Remote engineers cannot access servers. Minor inconvenience for internal staff.,Technical / IT Support,Critical
TCK-11618,"Feature enhancement: Support multi-currency checkout (EUR, GBP, JPY, CAD) on the customer-facing billing page. High severity as our SLA requires a resolution within 2 hours.",Feature Request,Medium
TCK-11073,Escalation notice: Two-Factor Authentication (2FA) SMS verification code is not being delivered to phone ending in 1981. Halts all production CI/CD deployments across engineering.,Account & Access,Critical
TCK-10012,Escalation notice: Search index seems desynchronized in Search Backend; new entries do not appear after rendering the executive KPI dashboard. No immediate workaround available; critical customer escalation.,Bug / System Error,Critical
TCK-10858,Disputed transaction: We were charged the Enterprise annual tier rate of $880 instead of monthly tier. Causes immediate revenue loss and prevents checkout completion.,Billing & Payment,Medium
TCK-10172,Support inquiry from tier-1: Encountered a fatal crash during generating the annual revenue reconciliation report. The screen went completely blank and logged Database connection pool exhausted. Causes immediate revenue loss and prevents checkout completion.,Bug / System Error,High
TCK-11510,"Feature Request: Please add native Dark Mode support across the entire web application dashboard. Affects more than 2,000 active concurrent users.",Feature Request,Low
TCK-10799,Credit card payment failed with code ERR_CARD_PROCESSOR_TIMEOUT for company Umbrella Corp. Halts all production CI/CD deployments across engineering.,Billing & Payment,High
TCK-10843,User stated: Need clarification on line-item usage charges for data egress on current monthly billing statement. Causes immediate revenue loss and prevents checkout completion.,Billing & Payment,Low
TCK-10594,"Account marked past due and suspended, but wire transfer of $3,201 was completed 3 business days ago. Visual bug only; functional workflows remain operational.",Billing & Payment,Critical
TCK-11017,Immediate offboarding request: Please revoke all API tokens and deactivate account for former staff j.smith@hoolitech.com. This is blocking the entire finance department from closing month-end accounts.,Account & Access,High
TCK-10212,"Data corruption risk: After executing SQL query against reporting replica, previously saved records disappear from Notification Queue. High severity as our SLA requires a resolution within 2 hours.",Bug / System Error,Medium
TCK-10316,Support inquiry from tier-1: Typo and visual bug: Text label displays 'Unkown Error' instead of valid status on Batch Processing Worker.,Bug / System Error,Low
TCK-12314,"Client wrote: Local Docker desktop engine fails to start, reporting 'Hardware-assisted virtualization is disabled in UEFI'. Low impact, customer is just inquiring for future planning.",Technical / IT Support,Medium
TCK-10638,User stated: Need clarification on line-item usage charges for data egress on current monthly billing statement. Minor inconvenience for internal staff.,Billing & Payment,Low
TCK-11000,Report from customer success: Requesting official formal price quote for expanding from 50 to 150 user licenses for Massive Dynamic. No immediate workaround available; critical customer escalation.,Billing & Payment,Low
TCK-12243,Direct message from enterprise admin: Physical Ethernet port at desk #38 has no link light and does not assign a DHCP IP address. This is blocking the entire finance department from closing month-end accounts.,Technical / IT Support,Critical
TCK-12362,"Automated monitoring alert: Requesting standard workstation hardware provisioning for incoming senior software engineer starting next week. Only affects a single user, but workaround is cumbersome.",Technical / IT Support,Low
TCK-11135,Two-Factor Authentication (2FA) SMS verification code is not being delivered to phone ending in 9329. Halts all production CI/CD deployments across engineering.,Account & Access,Critical
TCK-11426,"User session randomly terminates every 3 minutes, forcing re-authentication on on employee MacBook Pro (macOS Sonoma). Causes immediate revenue loss and prevents checkout completion.",Account & Access,Medium
TCK-10709,Direct message from enterprise admin: Credit card payment failed with code ERR_CARD_PROCESSOR_TIMEOUT for company Massive Dynamic. Minor inconvenience for internal staff.,Billing & Payment,Low
TCK-10591,"User stated: Disputed transaction: We were charged the Enterprise annual tier rate of $2,726 instead of monthly tier. This is blocking the entire finance department from closing month-end accounts.",Billing & Payment,Low
TCK-10806,"Report from customer success: Invoice #31704 has the incorrect legal entity tax ID. Please regenerate with GST/VAT #VAT-31704. Only affects a single user, but workaround is cumbersome.",Billing & Payment,Medium
TCK-10155,Escalation notice: Search index seems desynchronized in Checkout Service; new entries do not appear after rendering the executive KPI dashboard. High severity as our SLA requires a resolution within 2 hours.,Bug / System Error,Medium
TCK-10063,Infinite loop / UI freeze occurs whenever a user attempts clicking the bulk submit button on via Android app v4.2.1. Causes immediate revenue loss and prevents checkout completion.,Bug / System Error,High
TCK-10730,"Please update our billing address to 338 Market St, London and re-send the invoice #38503. High severity as our SLA requires a resolution within 2 hours.",Billing & Payment,Low
TCK-11459,"Critical alert logged: Account locked after multiple failed attempts. Please unlock username 'a.patel' immediately. Low impact, customer is just inquiring for future planning.",Account & Access,Medium
TCK-11240,Please grant Administrator privileges and workspace owner role to new hire e.dubois@initechllc.com. This is blocking the entire finance department from closing month-end accounts.,Account & Access,Medium
TCK-12330,Inquiry received: Physical Ethernet port at desk #38 has no link light and does not assign a DHCP IP address. This is blocking the entire finance department from closing month-end accounts.,Technical / IT Support,High
TCK-11660,Client wrote: Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. Halts all production CI/CD deployments across engineering.,Feature Request,Low
TCK-10302,"Helpdesk dispatch: Data corruption risk: After invoking the batch synchronization API, previously saved records disappear from Analytics Dashboard. Visual bug only; functional workflows remain operational.",Bug / System Error,Critical
TCK-10691,Customer reports: Invoice #17864 has the incorrect legal entity tax ID. Please regenerate with GST/VAT #VAT-17864. Halts all production CI/CD deployments across engineering.,Billing & Payment,Medium
TCK-10334,"The export feature is generating corrupted, 0-byte files when generating the annual revenue reconciliation report. No immediate workaround available; critical customer escalation.",Bug / System Error,Medium
TCK-10013,Crash report: Worker thread terminated unexpectedly with SocketTimeoutException after 30000ms while generating the annual revenue reconciliation report. This is blocking the entire finance department from closing month-end accounts.,Bug / System Error,High
TCK-10312,"Unhandled exception thrown during importing customer leads from Salesforce. Stack trace indicates HTTP 401 Unauthorized. on Firefox ESR 115. Low impact, customer is just inquiring for future planning.",Bug / System Error,High
TCK-11583,Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. Visual bug only; functional workflows remain operational.,Feature Request,Medium
TCK-10559,Client wrote: Invoice #46848 has the incorrect legal entity tax ID. Please regenerate with GST/VAT #VAT-46848. This is blocking the entire finance department from closing month-end accounts.,Billing & Payment,Medium
TCK-11681,"Customer reports: Feature enhancement: Support multi-currency checkout (EUR, GBP, JPY, CAD) on the customer-facing billing page. No immediate workaround available; critical customer escalation.",Feature Request,Critical
TCK-10403,"Search index seems desynchronized in Analytics Dashboard; new entries do not appear after processing payroll deductions for all employees. Low impact, customer is just inquiring for future planning.",Bug / System Error,High
TCK-10470,Helpdesk dispatch: Encountered a fatal crash during uploading a 25MB CSV data file. The screen went completely blank and logged SSL handshake failed: certificate expired. Halts all production CI/CD deployments across engineering.,Bug / System Error,High
TCK-12266,Customer reports: Outlook desktop app crashes repeatedly during startup with error 'MAPI32.DLL missing or corrupt'. Visual bug only; functional workflows remain operational.,Technical / IT Support,Medium
TCK-10485,"Search index seems desynchronized in Reporting Engine; new entries do not appear after executing SQL query against reporting replica. Low impact, customer is just inquiring for future planning.",Bug / System Error,High
TCK-12336,Inquiry received: Requesting standard workstation hardware provisioning for incoming senior software engineer starting next week. Visual bug only; functional workflows remain operational.,Technical / IT Support,Low
TCK-12234,User stated: Dual external monitors are not recognized when connecting Lenovo ThinkPad to the USB-C docking station. Minor inconvenience for internal staff.,Technical / IT Support,Critical
TCK-11231,Issue logged via web portal: Account locked after multiple failed attempts. Please unlock username 'k.chen' immediately. Visual bug only; functional workflows remain operational.,Account & Access,Medium
TCK-12126,Escalation notice: Outlook desktop app crashes repeatedly during startup with error 'MAPI32.DLL missing or corrupt'. Causes immediate revenue loss and prevents checkout completion.,Technical / IT Support,Medium
TCK-11058,"Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. Only affects a single user, but workaround is cumbersome.",Account & Access,High
TCK-11938,Requesting Webhook support for ticket status updates so our engineering team can trigger custom Slack alerts. No immediate workaround available; critical customer escalation.,Feature Request,Medium
TCK-10078,"Unhandled exception thrown during filtering transaction logs by timestamp. Stack trace indicates HTTP 504 Gateway Timeout. on Ubuntu 22.04 LTS workstation. Low impact, customer is just inquiring for future planning.",Bug / System Error,High
TCK-11336,"Support inquiry from tier-1: User session randomly terminates every 3 minutes, forcing re-authentication on in staging environment. No immediate workaround available; critical customer escalation.",Account & Access,Medium
TCK-11128,How can I transfer primary account ownership from j.smith@wayneenterprises.com to finance@company.com? This is blocking the entire finance department from closing month-end accounts.,Account & Access,High
TCK-11942,Feature Request: Please add native Dark Mode support across the entire web application dashboard. Visual bug only; functional workflows remain operational.,Feature Request,Low
TCK-10095,"Urgent assistance requested: The export feature is generating corrupted, 0-byte files when invoking the batch synchronization API. Minor inconvenience for internal staff.",Bug / System Error,Medium
TCK-11176,Account locked after multiple failed attempts. Please unlock username 'a.patel' immediately. Causes immediate revenue loss and prevents checkout completion.,Account & Access,Medium
TCK-10409,"Infinite loop / UI freeze occurs whenever a user attempts executing SQL query against reporting replica on via Android app v4.2.1. Affects more than 2,000 active concurrent users.",Bug / System Error,High
TCK-11437,"Two-Factor Authentication (2FA) SMS verification code is not being delivered to phone ending in 3919. Only affects a single user, but workaround is cumbersome.",Account & Access,High
TCK-11662,Urgent assistance requested: Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. Causes immediate revenue loss and prevents checkout completion.,Feature Request,Medium
TCK-12081,Helpdesk dispatch: Office Wi-Fi in the 4th floor engineering wing is suffering severe packet loss and DNS resolution timeouts. Minor inconvenience for internal staff.,Technical / IT Support,High
TCK-10240,"Direct message from enterprise admin: Bug discovered in Analytics Dashboard: processing payroll deductions for all employees yields incorrect calculation results. Affects more than 2,000 active concurrent users.",Bug / System Error,Critical
TCK-11474,"Two-Factor Authentication (2FA) SMS verification code is not being delivered to phone ending in 3202. Low impact, customer is just inquiring for future planning.",Account & Access,Critical
TCK-12169,Physical Ethernet port at desk #38 has no link light and does not assign a DHCP IP address. Minor inconvenience for internal staff.,Technical / IT Support,Low
TCK-10695,"User stated: Disputed transaction: We were charged the Enterprise annual tier rate of $4,013 instead of monthly tier. Low impact, customer is just inquiring for future planning.",Billing & Payment,High
TCK-12468,"Support inquiry from tier-1: Physical Ethernet port at desk #38 has no link light and does not assign a DHCP IP address. Low impact, customer is just inquiring for future planning.",Technical / IT Support,Low
TCK-10712,Automated monitoring alert: Requesting official formal price quote for expanding from 50 to 150 user licenses for Pied Piper. High severity as our SLA requires a resolution within 2 hours.,Billing & Payment,Low
TCK-12117,Inquiry received: Floor 3 network printer is displaying 'Paper Jam Error 52' even though the internal tray is completely clear. High severity as our SLA requires a resolution within 2 hours.,Technical / IT Support,Medium
TCK-10232,Application crashes consistently when clicking the bulk submit button. Error message: 'Deadlock detected in transaction #TX-9482'. Environment: on mobile client iOS 17.4. No immediate workaround available; critical customer escalation.,Bug / System Error,Critical
TCK-10081,Client wrote: Application crashes consistently when saving nested profile permissions. Error message: 'HTTP 502 Bad Gateway'. Environment: in staging environment. No immediate workaround available; critical customer escalation.,Bug / System Error,Critical
TCK-10327,Urgent assistance requested: Search index seems desynchronized in Notification Queue; new entries do not appear after clicking the bulk submit button. Visual bug only; functional workflows remain operational.,Bug / System Error,Medium
TCK-11234,Urgent assistance requested: Please grant Administrator privileges and workspace owner role to new hire l.muller@massivedynamic.com. Causes immediate revenue loss and prevents checkout completion.,Account & Access,Medium
TCK-12038,"Support inquiry from tier-1: Assistance needed to configure corporate AWS CLI credentials and kubectl context on developer workstation. Affects more than 2,000 active concurrent users.",Technical / IT Support,Low
TCK-11922,"Internal incident report: Requesting Webhook support for ticket status updates so our engineering team can trigger custom Slack alerts. Only affects a single user, but workaround is cumbersome.",Feature Request,Medium
TCK-11624,"Feature enhancement: Support multi-currency checkout (EUR, GBP, JPY, CAD) on the customer-facing billing page. Causes immediate revenue loss and prevents checkout completion.",Feature Request,Medium
TCK-12249,"Support inquiry from tier-1: Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. Affects more than 2,000 active concurrent users.",Technical / IT Support,Low
TCK-10881,"Direct message from enterprise admin: Credit card payment failed with code ERR_CARD_PROCESSOR_TIMEOUT for company Stark Industries. Only affects a single user, but workaround is cumbersome.",Billing & Payment,High
TCK-10947,"Inquiry received: Disputed transaction: We were charged the Enterprise annual tier rate of $2,545 instead of monthly tier. Only affects a single user, but workaround is cumbersome.",Billing & Payment,High
TCK-11085,"Immediate offboarding request: Please revoke all API tokens and deactivate account for former staff a.patel@umbrellacorp.com. Low impact, customer is just inquiring for future planning.",Account & Access,High
TCK-12455,"Customer reports: Office Wi-Fi in the 4th floor engineering wing is suffering severe packet loss and DNS resolution timeouts. Low impact, customer is just inquiring for future planning.",Technical / IT Support,High
TCK-11549,"Report from customer success: Feature enhancement: Support multi-currency checkout (EUR, GBP, JPY, CAD) on the customer-facing billing page. This is blocking the entire finance department from closing month-end accounts.",Feature Request,Medium
TCK-11023,"Automated monitoring alert: Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. Only affects a single user, but workaround is cumbersome.",Account & Access,High
TCK-10618,"Please update our billing address to 106 Market St, San Francisco and re-send the invoice #78807. Visual bug only; functional workflows remain operational.",Billing & Payment,Low
TCK-11357,Account locked after multiple failed attempts. Please unlock username 'l.muller' immediately. Visual bug only; functional workflows remain operational.,Account & Access,Medium
TCK-11784,Would appreciate an automated weekly email digest summarizing team performance and open ticket counts. This is blocking the entire finance department from closing month-end accounts.,Feature Request,Low
TCK-11637,"Customer reports: Requesting comprehensive audit log viewer in the admin console to track configuration modifications. Affects more than 2,000 active concurrent users.",Feature Request,Medium
TCK-12086,Urgent assistance requested: Physical Ethernet port at desk #38 has no link light and does not assign a DHCP IP address. Causes immediate revenue loss and prevents checkout completion.,Technical / IT Support,Low
TCK-11483,Account locked after multiple failed attempts. Please unlock username 'd.rossi' immediately. High severity as our SLA requires a resolution within 2 hours.,Account & Access,Medium
TCK-12412,Helpdesk dispatch: Floor 3 network printer is displaying 'Paper Jam Error 52' even though the internal tray is completely clear. Minor inconvenience for internal staff.,Technical / IT Support,Low
TCK-12474,Automated monitoring alert: Floor 3 network printer is displaying 'Paper Jam Error 52' even though the internal tray is completely clear. This is blocking the entire finance department from closing month-end accounts.,Technical / IT Support,Low
TCK-11254,"How can I transfer primary account ownership from d.rossi@acmecorp.com to finance@company.com? Low impact, customer is just inquiring for future planning.",Account & Access,Low
TCK-12272,Physical Ethernet port at desk #38 has no link light and does not assign a DHCP IP address. This is blocking the entire finance department from closing month-end accounts.,Technical / IT Support,Low
TCK-12435,Dual external monitors are not recognized when connecting Lenovo ThinkPad to the USB-C docking station. Causes immediate revenue loss and prevents checkout completion.,Technical / IT Support,Low
TCK-11727,Client wrote: Feature Request: Please add native Dark Mode support across the entire web application dashboard. Minor inconvenience for internal staff.,Feature Request,Low
TCK-12287,"Report from customer success: Floor 3 network printer is displaying 'Paper Jam Error 52' even though the internal tray is completely clear. Only affects a single user, but workaround is cumbersome.",Technical / IT Support,Low
TCK-11992,"Customer reports: Requesting Webhook support for ticket status updates so our engineering team can trigger custom Slack alerts. Low impact, customer is just inquiring for future planning.",Feature Request,Medium
TCK-10089,"Support inquiry from tier-1: Unhandled exception thrown during uploading a 25MB CSV data file. Stack trace indicates ERR_CONNECTION_REFUSED on port 8080. on dedicated AWS EC2 c5.4xlarge instance. Low impact, customer is just inquiring for future planning.",Bug / System Error,High
TCK-10711,Urgent assistance requested: Payment gateway webhook failed after customer checkout; customer was charged but order shows unpaid. Causes immediate revenue loss and prevents checkout completion.,Billing & Payment,Critical
TCK-12209,Office Wi-Fi in the 4th floor engineering wing is suffering severe packet loss and DNS resolution timeouts. High severity as our SLA requires a resolution within 2 hours.,Technical / IT Support,High
TCK-10167,"Client wrote: Data corruption risk: After generating the annual revenue reconciliation report, previously saved records disappear from Batch Processing Worker. Visual bug only; functional workflows remain operational.",Bug / System Error,Critical
TCK-12008,"User stated: Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. Only affects a single user, but workaround is cumbersome.",Technical / IT Support,Low
TCK-11054,Urgent assistance requested: Locked out of account. Password reset email never arrives for user d.rossi@globexglobal.com. Visual bug only; functional workflows remain operational.,Account & Access,High
TCK-11080,"Locked out of account. Password reset email never arrives for user d.rossi@massivedynamic.com. Affects more than 2,000 active concurrent users.",Account & Access,High
TCK-10036,Support inquiry from tier-1: Unhandled exception thrown during uploading a 25MB CSV data file. Stack trace indicates Database connection pool exhausted. in internal Kubernetes namespace 'billing-prod'. High severity as our SLA requires a resolution within 2 hours.,Bug / System Error,High
TCK-11409,Inquiry received: Please grant Administrator privileges and workspace owner role to new hire e.dubois@piedpiper.com. Causes immediate revenue loss and prevents checkout completion.,Account & Access,Medium
TCK-10773,"Critical alert logged: Requesting official formal price quote for expanding from 50 to 150 user licenses for Massive Dynamic. Low impact, customer is just inquiring for future planning.",Billing & Payment,Low
TCK-12218,Ticket opened by employee: Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. Causes immediate revenue loss and prevents checkout completion.,Technical / IT Support,Low
TCK-10972,"Account marked past due and suspended, but wire transfer of $1,478 was completed 3 business days ago. Only affects a single user, but workaround is cumbersome.",Billing & Payment,Critical
TCK-12184,Report from customer success: Physical Ethernet port at desk #38 has no link light and does not assign a DHCP IP address. This is blocking the entire finance department from closing month-end accounts.,Technical / IT Support,Low
TCK-12148,"Ticket opened by employee: Dual external monitors are not recognized when connecting Lenovo ThinkPad to the USB-C docking station. Affects more than 2,000 active concurrent users.",Technical / IT Support,Low
TCK-10703,Invoice #19565 has the incorrect legal entity tax ID. Please regenerate with GST/VAT #VAT-19565. Visual bug only; functional workflows remain operational.,Billing & Payment,Medium
TCK-10030,"Helpdesk dispatch: Data corruption risk: After importing customer leads from Salesforce, previously saved records disappear from Checkout Service. Visual bug only; functional workflows remain operational.",Bug / System Error,Medium
TCK-10235,Customer reports: Infinite loop / UI freeze occurs whenever a user attempts rendering the executive KPI dashboard on on production cluster us-east-1. Visual bug only; functional workflows remain operational.,Bug / System Error,High
TCK-11927,Can we add granular tag-based filtering and custom multi-select fields to the main ticket view? Visual bug only; functional workflows remain operational.,Feature Request,Low
TCK-10471,"Escalation notice: Data corruption risk: After importing customer leads from Salesforce, previously saved records disappear from Batch Processing Worker. Causes immediate revenue loss and prevents checkout completion.",Bug / System Error,Critical
TCK-10879,"Helpdesk dispatch: Our corporate account was billed twice for invoice #25857. Total overcharge is $4,425. High severity as our SLA requires a resolution within 2 hours.",Billing & Payment,High
TCK-10446,Urgent assistance requested: Crash report: Worker thread terminated unexpectedly with SocketTimeoutException after 30000ms while executing SQL query against reporting replica. High severity as our SLA requires a resolution within 2 hours.,Bug / System Error,Critical
TCK-10545,Client wrote: Our corporate account was billed twice for invoice #55698. Total overcharge is $603. High severity as our SLA requires a resolution within 2 hours.,Billing & Payment,High
TCK-10049,"Ticket opened by employee: Data corruption risk: After clicking the bulk submit button, previously saved records disappear from Notification Queue. Low impact, customer is just inquiring for future planning.",Bug / System Error,Critical
TCK-12207,Customer reports: Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. No immediate workaround available; critical customer escalation.,Technical / IT Support,Low
TCK-11257,User stated: Locked out of account. Password reset email never arrives for user e.dubois@cyberdynesystems.com. Visual bug only; functional workflows remain operational.,Account & Access,High
TCK-11387,"Support inquiry from tier-1: Locked out of account. Password reset email never arrives for user l.muller@initechllc.com. Affects more than 2,000 active concurrent users.",Account & Access,High
TCK-11249,Security escalation: Unusual login detected from unrecognized IP in foreign jurisdiction for account l.muller. High severity as our SLA requires a resolution within 2 hours.,Account & Access,Critical
TCK-11509,Support inquiry from tier-1: Kindly increase maximum file upload limit from 10MB to 100MB to support uploading short debugging screen recordings. High severity as our SLA requires a resolution within 2 hours.,Feature Request,Low
TCK-12212,Assistance needed to configure corporate AWS CLI credentials and kubectl context on developer workstation. Minor inconvenience for internal staff.,Technical / IT Support,Low
TCK-10890,"Report from customer success: Please update our billing address to 575 Market St, London and re-send the invoice #35745. Causes immediate revenue loss and prevents checkout completion.",Billing & Payment,Low
TCK-11543,"Automated monitoring alert: Feature Request: Please add native Dark Mode support across the entire web application dashboard. Affects more than 2,000 active concurrent users.",Feature Request,Low
TCK-10552,Customer reports: Credit card payment failed with code ERR_CARD_PROCESSOR_TIMEOUT for company Acme Corp. This is blocking the entire finance department from closing month-end accounts.,Billing & Payment,High
TCK-11477,"Two-Factor Authentication (2FA) SMS verification code is not being delivered to phone ending in 1116. Affects more than 2,000 active concurrent users.",Account & Access,Critical
TCK-11782,Inquiry received: Can we add granular tag-based filtering and custom multi-select fields to the main ticket view? This is blocking the entire finance department from closing month-end accounts.,Feature Request,High
TCK-11061,Escalation notice: Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. Minor inconvenience for internal staff.,Account & Access,High
TCK-12273,"Requesting standard workstation hardware provisioning for incoming senior software engineer starting next week. Affects more than 2,000 active concurrent users.",Technical / IT Support,Low
TCK-10686,"Report from customer success: Please remove expired corporate credit card ending in 9144 and assign the new Amex as default. Affects more than 2,000 active concurrent users.",Billing & Payment,Low
TCK-10005,Automated monitoring alert: Intermittent failure: rendering the executive KPI dashboard fails with SSL handshake failed: certificate expired for about 15% of requests. Halts all production CI/CD deployments across engineering.,Bug / System Error,Medium
TCK-11819,Urgent assistance requested: Can we add granular tag-based filtering and custom multi-select fields to the main ticket view? This is blocking the entire finance department from closing month-end accounts.,Feature Request,Low
TCK-10900,"Inquiry received: Our corporate account was billed twice for invoice #71845. Total overcharge is $1,150. Causes immediate revenue loss and prevents checkout completion.",Billing & Payment,High
TCK-10114,"Bug discovered in Inventory Microservice: uploading a 25MB CSV data file yields incorrect calculation results. Only affects a single user, but workaround is cumbersome.",Bug / System Error,Critical
TCK-10086,"Ticket opened by employee: Crash report: Worker thread terminated unexpectedly with HTTP 401 Unauthorized while generating the annual revenue reconciliation report. Only affects a single user, but workaround is cumbersome.",Bug / System Error,Critical
TCK-11177,"User session randomly terminates every 3 minutes, forcing re-authentication on on Ubuntu 22.04 LTS workstation. Halts all production CI/CD deployments across engineering.",Account & Access,Medium
